"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2011-11-22 08:39:54,TRUE,FALSE,0,FALSE,2011-11-22 08:39:54,0
2011-11-22 21:33:34,FALSE,FALSE,0,FALSE,2011-11-22 21:33:34,0
2011-11-23 08:46:11,TRUE,FALSE,0,FALSE,2011-11-23 08:46:11,0
2011-11-23 21:31:59,FALSE,FALSE,0,FALSE,2011-11-23 21:31:59,0
2011-11-24 08:48:32,TRUE,FALSE,0,FALSE,2011-11-24 08:48:32,0
2011-11-24 21:32:37,FALSE,FALSE,0,FALSE,2011-11-24 21:32:37,0
2011-11-25 08:47:46,TRUE,FALSE,0,FALSE,2011-11-25 08:47:46,0
2011-11-25 21:25:31,FALSE,FALSE,0,FALSE,2011-11-25 21:25:31,0
2011-11-26 09:05:35,TRUE,FALSE,0,FALSE,2011-11-26 09:05:35,0
2011-11-26 21:36:48,FALSE,FALSE,0,FALSE,2011-11-26 21:36:48,0
2011-11-27 08:46:13,TRUE,FALSE,0,FALSE,2011-11-27 08:46:13,0
2011-11-27 21:43:04,FALSE,FALSE,0,FALSE,2011-11-27 21:43:04,0
2011-11-28 08:46:18,TRUE,FALSE,0,FALSE,2011-11-28 08:46:18,0
2011-11-28 21:42:18,FALSE,FALSE,0,FALSE,2011-11-28 21:42:18,0
2011-11-29 08:42:11,TRUE,FALSE,0,FALSE,2011-11-29 08:42:11,0
2011-11-29 21:42:09,FALSE,FALSE,0,FALSE,2011-11-29 21:42:09,0
2011-11-30 09:02:11,TRUE,FALSE,0,FALSE,2011-11-30 09:02:11,0
2011-11-30 21:41:11,FALSE,FALSE,0,FALSE,2011-11-30 21:41:11,0
2011-12-01 08:47:15,TRUE,FALSE,0,FALSE,2011-12-01 08:47:15,0
2011-12-01 21:49:15,FALSE,FALSE,0,FALSE,2011-12-01 21:49:15,0
2011-12-02 08:58:40,TRUE,FALSE,0,FALSE,2011-12-02 08:58:40,0
2011-12-02 21:42:21,FALSE,FALSE,0,FALSE,2011-12-02 21:42:21,0
2011-12-03 10:01:08,TRUE,TRUE,0,FALSE,2011-12-03 10:01:08,0
2011-12-03 21:40:31,FALSE,FALSE,0,FALSE,2011-12-03 21:40:31,0
2011-12-04 09:38:01,TRUE,TRUE,0,FALSE,2011-12-04 09:38:01,0
2011-12-04 21:42:28,FALSE,FALSE,0,FALSE,2011-12-04 21:42:28,0
2011-12-05 08:39:30,TRUE,FALSE,0,FALSE,2011-12-05 08:39:30,0
2011-12-05 21:41:24,FALSE,FALSE,0,FALSE,2011-12-05 21:41:24,0
2011-12-06 08:29:54,TRUE,FALSE,0,FALSE,2011-12-06 08:29:54,0
2011-12-06 21:35:31,FALSE,FALSE,0,FALSE,2011-12-06 21:35:31,0
2011-12-07 08:28:05,TRUE,FALSE,0,FALSE,2011-12-07 08:28:05,0
2011-12-07 21:30:03,FALSE,FALSE,0,FALSE,2011-12-07 21:30:03,0
2011-12-08 08:27:15,TRUE,FALSE,0,FALSE,2011-12-08 08:27:15,0
2011-12-08 21:33:38,FALSE,FALSE,0,FALSE,2011-12-08 21:33:38,0
2011-12-09 08:30:59,TRUE,FALSE,0,FALSE,2011-12-09 08:30:59,0
2011-12-09 21:32:09,FALSE,FALSE,0,FALSE,2011-12-09 21:32:09,0
2011-12-10 08:29:54,TRUE,FALSE,0,FALSE,2011-12-10 08:29:54,0
2011-12-10 21:41:52,FALSE,FALSE,0,FALSE,2011-12-10 21:41:52,0
2011-12-11 08:32:11,TRUE,FALSE,0,FALSE,2011-12-11 08:32:11,0
2011-12-11 21:32:33,FALSE,FALSE,0,FALSE,2011-12-11 21:32:33,0
2011-12-12 08:38:15,TRUE,FALSE,0,FALSE,2011-12-12 08:38:15,0
2011-12-12 21:29:15,FALSE,FALSE,0,FALSE,2011-12-12 21:29:15,0
2011-12-13 08:33:28,TRUE,FALSE,0,FALSE,2011-12-13 08:33:28,0
2011-12-13 21:30:54,FALSE,FALSE,0,FALSE,2011-12-13 21:30:54,0
2011-12-14 08:39:54,TRUE,FALSE,0,FALSE,2011-12-14 08:39:54,0
2011-12-14 21:31:24,FALSE,FALSE,0,FALSE,2011-12-14 21:31:24,0
2011-12-15 08:36:50,TRUE,FALSE,0,FALSE,2011-12-15 08:36:50,0
2011-12-16 00:21:04,FALSE,TRUE,0,FALSE,2011-12-16 00:21:04,0
2011-12-16 08:47:15,TRUE,FALSE,0,FALSE,2011-12-16 08:47:15,0
2011-12-16 21:32:25,FALSE,FALSE,0,FALSE,2011-12-16 21:32:25,0
2011-12-17 08:35:09,TRUE,FALSE,0,FALSE,2011-12-17 08:35:09,0
2011-12-17 21:31:44,FALSE,FALSE,0,FALSE,2011-12-17 21:31:44,0
2011-12-18 08:36:18,TRUE,FALSE,0,FALSE,2011-12-18 08:36:18,0
2011-12-18 21:31:52,FALSE,FALSE,0,FALSE,2011-12-18 21:31:52,0
2011-12-19 08:57:35,TRUE,TRUE,0,FALSE,2011-12-19 08:57:35,0
2011-12-19 22:40:44,FALSE,TRUE,0,FALSE,2011-12-19 22:40:44,0
2011-12-20 08:38:05,TRUE,FALSE,0,FALSE,2011-12-20 08:38:05,0
2011-12-20 21:32:50,FALSE,FALSE,0,FALSE,2011-12-20 21:32:50,0
2011-12-21 08:35:30,TRUE,FALSE,0,FALSE,2011-12-21 08:35:30,0
2011-12-21 21:23:47,FALSE,FALSE,0,FALSE,2011-12-21 21:23:47,0
2011-12-22 08:37:24,TRUE,FALSE,0,FALSE,2011-12-22 08:37:24,0
2011-12-22 21:32:18,FALSE,FALSE,0,FALSE,2011-12-22 21:32:18,0
2011-12-23 09:26:53,TRUE,TRUE,0,FALSE,2011-12-23 09:26:53,0
2011-12-23 21:32:28,FALSE,FALSE,0,FALSE,2011-12-23 21:32:28,0
2011-12-24 08:38:59,TRUE,FALSE,0,FALSE,2011-12-24 08:38:59,0
2011-12-24 21:33:42,FALSE,FALSE,0,FALSE,2011-12-24 21:33:42,0
2011-12-25 08:45:53,TRUE,FALSE,0,FALSE,2011-12-25 08:45:53,0
2011-12-25 21:30:00,FALSE,FALSE,0,FALSE,2011-12-25 21:30:00,0
2011-12-26 08:36:55,TRUE,FALSE,0,FALSE,2011-12-26 08:36:55,0
2011-12-26 21:31:52,FALSE,FALSE,0,FALSE,2011-12-26 21:31:52,0
2011-12-27 08:39:44,TRUE,FALSE,0,FALSE,2011-12-27 08:39:44,0
2011-12-27 21:33:47,FALSE,FALSE,0,FALSE,2011-12-27 21:33:47,0
2011-12-28 08:37:37,TRUE,FALSE,0,FALSE,2011-12-28 08:37:37,0
2011-12-28 21:39:15,FALSE,FALSE,0,FALSE,2011-12-28 21:39:15,0
2011-12-29 08:48:05,TRUE,FALSE,0,FALSE,2011-12-29 08:48:05,0
2011-12-29 21:42:30,FALSE,FALSE,0,FALSE,2011-12-29 21:42:30,0
2011-12-30 08:45:28,TRUE,FALSE,0,FALSE,2011-12-30 08:45:28,0
2011-12-30 21:31:35,FALSE,FALSE,0,FALSE,2011-12-30 21:31:35,0
2011-12-31 08:40:59,TRUE,FALSE,0,FALSE,2011-12-31 08:40:59,0
2011-12-31 21:33:37,FALSE,FALSE,0,FALSE,2011-12-31 21:33:37,0
2012-01-01 08:46:16,TRUE,FALSE,0,FALSE,2012-01-01 08:46:16,0
2012-01-01 21:39:15,FALSE,FALSE,0,FALSE,2012-01-01 21:39:15,0
2012-01-02 08:47:24,TRUE,FALSE,0,FALSE,2012-01-02 08:47:24,0
2012-01-02 21:40:54,FALSE,FALSE,0,FALSE,2012-01-02 21:40:54,0
2012-01-03 08:46:55,TRUE,FALSE,0,FALSE,2012-01-03 08:46:55,0
2012-01-03 21:41:52,FALSE,FALSE,0,FALSE,2012-01-03 21:41:52,0
2012-01-04 08:45:09,TRUE,FALSE,0,FALSE,2012-01-04 08:45:09,0
2012-01-04 21:32:53,FALSE,FALSE,0,FALSE,2012-01-04 21:32:53,0
2012-01-05 08:45:23,TRUE,FALSE,0,FALSE,2012-01-05 08:45:23,0
2012-01-05 21:40:54,FALSE,FALSE,0,FALSE,2012-01-05 21:40:54,0
2012-01-06 08:45:21,TRUE,FALSE,0,FALSE,2012-01-06 08:45:21,0
2012-01-06 21:40:54,FALSE,FALSE,0,FALSE,2012-01-06 21:40:54,0
2012-01-07 08:46:02,TRUE,FALSE,0,FALSE,2012-01-07 08:46:02,0
2012-01-07 21:40:27,FALSE,FALSE,0,FALSE,2012-01-07 21:40:27,0
2012-01-08 08:40:59,TRUE,FALSE,0,FALSE,2012-01-08 08:40:59,0
2012-01-08 21:22:45,FALSE,FALSE,0,FALSE,2012-01-08 21:22:45,0
2012-01-09 09:57:48,TRUE,TRUE,0,FALSE,2012-01-09 09:57:48,0
2012-01-09 21:41:24,FALSE,FALSE,0,FALSE,2012-01-09 21:41:24,0
2012-01-10 09:06:38,TRUE,TRUE,0,FALSE,2012-01-10 09:06:38,0
2012-01-10 21:33:46,FALSE,FALSE,0,FALSE,2012-01-10 21:33:46,0
2012-01-11 08:46:41,TRUE,FALSE,0,FALSE,2012-01-11 08:46:41,0
2012-01-11 21:39:15,FALSE,FALSE,0,FALSE,2012-01-11 21:39:15,0
2012-01-12 08:46:38,TRUE,FALSE,0,FALSE,2012-01-12 08:46:38,0
2012-01-12 21:41:24,FALSE,FALSE,0,FALSE,2012-01-12 21:41:24,0
2012-01-13 08:43:28,TRUE,FALSE,0,FALSE,2012-01-13 08:43:28,0
2012-01-13 21:13:07,FALSE,FALSE,0,FALSE,2012-01-13 21:13:07,0
2012-01-14 08:53:28,TRUE,FALSE,0,FALSE,2012-01-14 08:53:28,0
2012-01-14 21:40:31,FALSE,FALSE,0,FALSE,2012-01-14 21:40:31,0
2012-01-15 08:53:28,TRUE,FALSE,0,FALSE,2012-01-15 08:53:28,0
2012-01-15 21:25:06,FALSE,FALSE,0,FALSE,2012-01-15 21:25:06,0
2012-01-16 08:56:31,TRUE,FALSE,0,FALSE,2012-01-16 08:56:31,0
2012-01-16 21:49:48,FALSE,FALSE,0,FALSE,2012-01-16 21:49:48,0
2012-01-17 08:56:01,TRUE,FALSE,0,FALSE,2012-01-17 08:56:01,0
2012-01-17 21:43:34,FALSE,FALSE,0,FALSE,2012-01-17 21:43:34,0
2012-01-18 08:55:12,TRUE,FALSE,0,FALSE,2012-01-18 08:55:12,0
2012-01-18 21:42:33,FALSE,FALSE,0,FALSE,2012-01-18 21:42:33,0
2012-01-19 10:30:59,TRUE,TRUE,0,FALSE,2012-01-19 10:30:59,0
2012-01-19 21:42:35,FALSE,FALSE,0,FALSE,2012-01-19 21:42:35,0
2012-01-20 08:48:59,TRUE,FALSE,0,FALSE,2012-01-20 08:48:59,0
2012-01-20 21:41:52,FALSE,FALSE,0,FALSE,2012-01-20 21:41:52,0
2012-01-21 08:49:44,TRUE,FALSE,0,FALSE,2012-01-21 08:49:44,0
2012-01-21 21:40:31,FALSE,FALSE,0,FALSE,2012-01-21 21:40:31,0
2012-01-22 10:43:28,TRUE,TRUE,0,FALSE,2012-01-22 10:43:28,0
2012-01-22 21:40:00,FALSE,FALSE,0,FALSE,2012-01-22 21:40:00,0
2012-01-23 08:57:00,TRUE,FALSE,0,FALSE,2012-01-23 08:57:00,0
2012-01-23 21:21:59,FALSE,FALSE,0,FALSE,2012-01-23 21:21:59,0
2012-01-24 09:31:08,TRUE,TRUE,0,FALSE,2012-01-24 09:31:08,0
2012-01-24 21:42:21,FALSE,FALSE,0,FALSE,2012-01-24 21:42:21,0
2012-01-25 08:55:08,TRUE,FALSE,0,FALSE,2012-01-25 08:55:08,0
2012-01-25 21:32:30,FALSE,FALSE,0,FALSE,2012-01-25 21:32:30,0
2012-01-26 09:03:53,TRUE,FALSE,0,FALSE,2012-01-26 09:03:53,0
2012-01-26 21:42:09,FALSE,FALSE,0,FALSE,2012-01-26 21:42:09,0
2012-01-27 09:01:08,TRUE,FALSE,0,FALSE,2012-01-27 09:01:08,0
2012-01-27 21:40:54,FALSE,FALSE,0,FALSE,2012-01-27 21:40:54,0
2012-01-28 08:50:25,TRUE,FALSE,0,FALSE,2012-01-28 08:50:25,0
2012-01-28 21:42:49,FALSE,FALSE,0,FALSE,2012-01-28 21:42:49,0
2012-01-29 09:05:28,TRUE,FALSE,0,FALSE,2012-01-29 09:05:28,0
2012-01-29 21:45:06,FALSE,FALSE,0,FALSE,2012-01-29 21:45:06,0
2012-01-30 08:57:35,TRUE,FALSE,0,FALSE,2012-01-30 08:57:35,0
2012-01-30 21:45:06,FALSE,FALSE,0,FALSE,2012-01-30 21:45:06,0
2012-01-31 08:50:59,TRUE,FALSE,0,FALSE,2012-01-31 08:50:59,0
2012-01-31 21:45:31,FALSE,FALSE,0,FALSE,2012-01-31 21:45:31,0
2012-02-01 08:56:26,TRUE,FALSE,0,FALSE,2012-02-01 08:56:26,0
2012-02-01 21:25:06,FALSE,FALSE,0,FALSE,2012-02-01 21:25:06,0
2012-02-02 08:55:17,TRUE,FALSE,0,FALSE,2012-02-02 08:55:17,0
2012-02-02 21:43:38,FALSE,FALSE,0,FALSE,2012-02-02 21:43:38,0
2012-02-03 08:56:31,TRUE,FALSE,0,FALSE,2012-02-03 08:56:31,0
2012-02-03 21:51:52,FALSE,FALSE,0,FALSE,2012-02-03 21:51:52,0
2012-02-04 09:06:16,TRUE,FALSE,0,FALSE,2012-02-04 09:06:16,0
2012-02-04 21:45:31,FALSE,FALSE,0,FALSE,2012-02-04 21:45:31,0
2012-02-05 08:56:20,TRUE,FALSE,0,FALSE,2012-02-05 08:56:20,0
2012-02-05 21:45:31,FALSE,FALSE,0,FALSE,2012-02-05 21:45:31,0
2012-02-06 08:58:01,TRUE,FALSE,0,FALSE,2012-02-06 08:58:01,0
2012-02-06 21:55:31,FALSE,FALSE,0,FALSE,2012-02-06 21:55:31,0
2012-02-07 09:12:11,TRUE,FALSE,0,FALSE,2012-02-07 09:12:11,0
2012-02-07 21:48:00,FALSE,FALSE,0,FALSE,2012-02-07 21:48:00,0
2012-02-08 09:13:28,TRUE,FALSE,0,FALSE,2012-02-08 09:13:28,0
2012-02-08 21:52:35,FALSE,FALSE,0,FALSE,2012-02-08 21:52:35,0
2012-02-09 09:09:54,TRUE,FALSE,0,FALSE,2012-02-09 09:09:54,0
2012-02-09 21:51:52,FALSE,FALSE,0,FALSE,2012-02-09 21:51:52,0
2012-02-10 09:08:28,TRUE,FALSE,0,FALSE,2012-02-10 09:08:28,0
2012-02-10 22:11:59,FALSE,TRUE,0,FALSE,2012-02-10 22:11:59,0
2012-02-11 09:35:17,TRUE,TRUE,0,FALSE,2012-02-11 09:35:17,0
2012-02-11 22:11:11,FALSE,TRUE,0,FALSE,2012-02-11 22:11:11,0
2012-02-12 09:18:59,TRUE,FALSE,0,FALSE,2012-02-12 09:18:59,0
2012-02-12 22:22:41,FALSE,TRUE,0,FALSE,2012-02-12 22:22:41,0
2012-02-13 09:58:05,TRUE,TRUE,0,FALSE,2012-02-13 09:58:05,0
2012-02-13 21:42:28,FALSE,FALSE,0,FALSE,2012-02-13 21:42:28,0
2012-02-14 09:19:54,TRUE,FALSE,0,FALSE,2012-02-14 09:19:54,0
2012-02-14 22:40:19,FALSE,TRUE,0,FALSE,2012-02-14 22:40:19,0
2012-02-15 09:26:43,TRUE,FALSE,0,FALSE,2012-02-15 09:26:43,0
2012-02-15 21:43:17,FALSE,FALSE,0,FALSE,2012-02-15 21:43:17,0
2012-02-16 09:20:25,TRUE,FALSE,0,FALSE,2012-02-16 09:20:25,0
2012-02-16 21:43:50,FALSE,FALSE,0,FALSE,2012-02-16 21:43:50,0
2012-02-17 09:26:26,TRUE,FALSE,0,FALSE,2012-02-17 09:26:26,0
2012-02-17 22:58:00,FALSE,TRUE,0,FALSE,2012-02-17 22:58:00,0
2012-02-18 09:20:59,TRUE,FALSE,0,FALSE,2012-02-18 09:20:59,0
2012-02-18 21:40:00,FALSE,FALSE,0,FALSE,2012-02-18 21:40:00,0
2012-02-19 09:17:48,TRUE,FALSE,0,FALSE,2012-02-19 09:17:48,0
2012-02-19 21:43:01,FALSE,FALSE,0,FALSE,2012-02-19 21:43:01,0
2012-02-20 09:17:35,TRUE,FALSE,0,FALSE,2012-02-20 09:17:35,0
2012-02-20 21:59:25,FALSE,FALSE,0,FALSE,2012-02-20 21:59:25,0
2012-02-21 09:44:07,TRUE,FALSE,0,FALSE,2012-02-21 09:44:07,0
2012-02-21 22:08:00,FALSE,FALSE,0,FALSE,2012-02-21 22:08:00,0
2012-02-22 09:29:44,TRUE,FALSE,0,FALSE,2012-02-22 09:29:44,0
2012-02-22 21:53:51,FALSE,FALSE,0,FALSE,2012-02-22 21:53:51,0
2012-02-23 09:35:18,TRUE,FALSE,0,FALSE,2012-02-23 09:35:18,0
2012-02-23 21:37:28,FALSE,FALSE,0,FALSE,2012-02-23 21:37:28,0
2012-02-24 09:20:25,TRUE,FALSE,0,FALSE,2012-02-24 09:20:25,0
2012-02-24 21:23:17,FALSE,FALSE,0,FALSE,2012-02-24 21:23:17,0
2012-02-25 09:27:10,TRUE,FALSE,0,FALSE,2012-02-25 09:27:10,0
2012-02-25 21:45:31,FALSE,FALSE,0,FALSE,2012-02-25 21:45:31,0
2012-02-26 09:28:23,TRUE,FALSE,0,FALSE,2012-02-26 09:28:23,0
2012-02-26 22:12:04,FALSE,TRUE,0,FALSE,2012-02-26 22:12:04,0
2012-02-27 09:27:07,TRUE,FALSE,0,FALSE,2012-02-27 09:27:07,0
2012-02-27 21:29:15,FALSE,FALSE,0,FALSE,2012-02-27 21:29:15,0
2012-02-28 09:17:35,TRUE,FALSE,0,FALSE,2012-02-28 09:17:35,0
2012-02-28 21:52:22,FALSE,FALSE,0,FALSE,2012-02-28 21:52:22,0
2012-02-29 09:06:34,TRUE,FALSE,0,FALSE,2012-02-29 09:06:34,0
2012-02-29 21:41:13,FALSE,FALSE,0,FALSE,2012-02-29 21:41:13,0
2012-03-01 09:06:00,TRUE,FALSE,0,FALSE,2012-03-01 09:06:00,0
2012-03-01 21:11:32,FALSE,FALSE,0,FALSE,2012-03-01 21:11:32,0
2012-03-02 09:08:23,TRUE,FALSE,0,FALSE,2012-03-02 09:08:23,0
2012-03-02 21:42:09,FALSE,FALSE,0,FALSE,2012-03-02 21:42:09,0
2012-03-03 09:07:30,TRUE,FALSE,0,FALSE,2012-03-03 09:07:30,0
2012-03-03 21:50:03,FALSE,FALSE,0,FALSE,2012-03-03 21:50:03,0
2012-03-04 09:09:54,TRUE,FALSE,0,FALSE,2012-03-04 09:09:54,0
2012-03-04 21:40:31,FALSE,FALSE,0,FALSE,2012-03-04 21:40:31,0
2012-03-05 08:58:56,TRUE,FALSE,0,FALSE,2012-03-05 08:58:56,0
2012-03-05 21:42:33,FALSE,FALSE,0,FALSE,2012-03-05 21:42:33,0
2012-03-06 09:07:56,TRUE,FALSE,0,FALSE,2012-03-06 09:07:56,0
2012-03-07 01:44:52,FALSE,TRUE,0,FALSE,2012-03-07 01:44:52,0
2012-03-07 09:07:56,TRUE,FALSE,0,FALSE,2012-03-07 09:07:56,0
2012-03-07 21:32:10,FALSE,FALSE,0,FALSE,2012-03-07 21:32:10,0
2012-03-08 09:13:53,TRUE,FALSE,0,FALSE,2012-03-08 09:13:53,0
2012-03-08 21:42:28,FALSE,FALSE,0,FALSE,2012-03-08 21:42:28,0
2012-03-09 09:10:25,TRUE,FALSE,0,FALSE,2012-03-09 09:10:25,0
2012-03-09 21:41:13,FALSE,FALSE,0,FALSE,2012-03-09 21:41:13,0
2012-03-10 09:06:13,TRUE,FALSE,0,FALSE,2012-03-10 09:06:13,0
2012-03-10 21:30:54,FALSE,FALSE,0,FALSE,2012-03-10 21:30:54,0
2012-03-11 09:09:44,TRUE,FALSE,0,FALSE,2012-03-11 09:09:44,0
2012-03-11 21:32:33,FALSE,FALSE,0,FALSE,2012-03-11 21:32:33,0
2012-03-12 09:13:53,TRUE,FALSE,0,FALSE,2012-03-12 09:13:53,0
2012-03-12 22:32:04,FALSE,TRUE,0,FALSE,2012-03-12 22:32:04,0
2012-03-13 09:13:28,TRUE,FALSE,0,FALSE,2012-03-13 09:13:28,0
2012-03-13 21:41:52,FALSE,FALSE,0,FALSE,2012-03-13 21:41:52,0
2012-03-14 09:06:16,TRUE,FALSE,0,FALSE,2012-03-14 09:06:16,0
2012-03-14 21:33:08,FALSE,FALSE,0,FALSE,2012-03-14 21:33:08,0
2012-03-15 09:09:54,TRUE,FALSE,0,FALSE,2012-03-15 09:09:54,0
2012-03-15 21:33:17,FALSE,FALSE,0,FALSE,2012-03-15 21:33:17,0
2012-03-16 09:08:05,TRUE,FALSE,0,FALSE,2012-03-16 09:08:05,0
2012-03-16 21:42:18,FALSE,FALSE,0,FALSE,2012-03-16 21:42:18,0
2012-03-17 09:07:15,TRUE,FALSE,0,FALSE,2012-03-17 09:07:15,0
2012-03-17 21:41:35,FALSE,FALSE,0,FALSE,2012-03-17 21:41:35,0
2012-03-18 09:07:35,TRUE,FALSE,0,FALSE,2012-03-18 09:07:35,0
2012-03-18 21:36:48,FALSE,FALSE,0,FALSE,2012-03-18 21:36:48,0
2012-03-19 09:12:11,TRUE,FALSE,0,FALSE,2012-03-19 09:12:11,0
2012-03-19 21:38:00,FALSE,FALSE,0,FALSE,2012-03-19 21:38:00,0
2012-03-20 09:17:35,TRUE,FALSE,0,FALSE,2012-03-20 09:17:35,0
2012-03-20 21:38:00,FALSE,FALSE,0,FALSE,2012-03-20 21:38:00,0
2012-03-21 09:10:59,TRUE,FALSE,0,FALSE,2012-03-21 09:10:59,0
2012-03-21 21:13:51,FALSE,FALSE,0,FALSE,2012-03-21 21:13:51,0
2012-03-22 09:06:34,TRUE,FALSE,0,FALSE,2012-03-22 09:06:34,0
2012-03-22 21:52:09,FALSE,FALSE,0,FALSE,2012-03-22 21:52:09,0
2012-03-23 09:19:44,TRUE,FALSE,0,FALSE,2012-03-23 09:19:44,0
2012-03-23 22:03:42,FALSE,FALSE,0,FALSE,2012-03-23 22:03:42,0
2012-03-24 09:37:35,TRUE,FALSE,0,FALSE,2012-03-24 09:37:35,0
2012-03-24 22:00:54,FALSE,FALSE,0,FALSE,2012-03-24 22:00:54,0
2012-03-25 09:46:38,TRUE,FALSE,0,FALSE,2012-03-25 09:46:38,0
2012-03-25 22:02:30,FALSE,FALSE,0,FALSE,2012-03-25 22:02:30,0
2012-03-26 09:36:34,TRUE,FALSE,0,FALSE,2012-03-26 09:36:34,0
2012-03-26 22:37:56,FALSE,FALSE,0,FALSE,2012-03-26 22:37:56,0
2012-03-27 10:08:59,TRUE,FALSE,0,FALSE,2012-03-27 10:08:59,0
2012-03-27 22:20:31,FALSE,FALSE,0,FALSE,2012-03-27 22:20:31,0
2012-03-28 09:53:28,TRUE,FALSE,0,FALSE,2012-03-28 09:53:28,0
2012-03-28 22:16:48,FALSE,FALSE,0,FALSE,2012-03-28 22:16:48,0
2012-03-29 09:50:25,TRUE,FALSE,0,FALSE,2012-03-29 09:50:25,0
2012-03-29 22:51:29,FALSE,FALSE,0,FALSE,2012-03-29 22:51:29,0
2012-03-30 10:10:59,TRUE,FALSE,0,FALSE,2012-03-30 10:10:59,0
2012-03-30 23:41:24,FALSE,FALSE,0,FALSE,2012-03-30 23:41:24,0
2012-03-31 11:16:45,TRUE,FALSE,0,FALSE,2012-03-31 11:16:45,0
2012-04-01 00:15:06,FALSE,FALSE,0,FALSE,2012-04-01 00:15:06,0
2012-04-01 11:40:25,TRUE,FALSE,0,FALSE,2012-04-01 11:40:25,0
2012-04-02 00:22:04,FALSE,FALSE,0,FALSE,2012-04-02 00:22:04,0
2012-04-02 11:43:53,TRUE,FALSE,0,FALSE,2012-04-02 11:43:53,0
2012-04-03 00:25:31,FALSE,FALSE,0,FALSE,2012-04-03 00:25:31,0
2012-04-03 11:46:34,TRUE,FALSE,0,FALSE,2012-04-03 11:46:34,0
2012-04-04 00:26:48,FALSE,FALSE,0,FALSE,2012-04-04 00:26:48,0
2012-04-04 11:48:43,TRUE,FALSE,0,FALSE,2012-04-04 11:48:43,0
2012-04-05 00:53:33,FALSE,FALSE,0,FALSE,2012-04-05 00:53:33,0
2012-04-05 11:52:11,TRUE,FALSE,0,FALSE,2012-04-05 11:52:11,0
2012-04-06 01:04:52,FALSE,FALSE,0,FALSE,2012-04-06 01:04:52,0
2012-04-06 11:45:18,TRUE,FALSE,0,FALSE,2012-04-06 11:45:18,0
2012-04-07 00:51:35,FALSE,FALSE,0,FALSE,2012-04-07 00:51:35,0
2012-04-07 12:35:37,TRUE,TRUE,0,FALSE,2012-04-07 12:35:37,0
2012-04-08 00:22:37,FALSE,TRUE,0,FALSE,2012-04-08 00:22:37,0
2012-04-08 12:27:50,TRUE,TRUE,0,FALSE,2012-04-08 12:27:50,0
2012-04-09 01:02:41,FALSE,FALSE,0,FALSE,2012-04-09 01:02:41,0
2012-04-09 11:52:11,TRUE,FALSE,0,FALSE,2012-04-09 11:52:11,0
2012-04-10 01:02:21,FALSE,FALSE,0,FALSE,2012-04-10 01:02:21,0
2012-04-10 12:06:45,TRUE,FALSE,0,FALSE,2012-04-10 12:06:45,0
2012-04-11 01:02:48,FALSE,FALSE,0,FALSE,2012-04-11 01:02:48,0
2012-04-11 11:49:44,TRUE,FALSE,0,FALSE,2012-04-11 11:49:44,0
2012-04-12 01:09:15,FALSE,FALSE,0,FALSE,2012-04-12 01:09:15,0
2012-04-12 11:45:42,TRUE,FALSE,0,FALSE,2012-04-12 11:45:42,0
2012-04-13 01:09:15,FALSE,FALSE,0,FALSE,2012-04-13 01:09:15,0
2012-04-13 11:43:53,TRUE,FALSE,0,FALSE,2012-04-13 11:43:53,0
2012-04-14 01:00:36,FALSE,FALSE,0,FALSE,2012-04-14 01:00:36,0
2012-04-14 11:40:25,TRUE,FALSE,0,FALSE,2012-04-14 11:40:25,0
2012-04-15 00:51:40,FALSE,FALSE,0,FALSE,2012-04-15 00:51:40,0
2012-04-15 10:17:39,TRUE,TRUE,0,FALSE,2012-04-15 10:17:39,0
2012-04-16 01:13:31,FALSE,FALSE,0,FALSE,2012-04-16 01:13:31,0
2012-04-16 11:48:59,TRUE,FALSE,0,FALSE,2012-04-16 11:48:59,0
2012-04-17 01:11:03,FALSE,FALSE,0,FALSE,2012-04-17 01:11:03,0
2012-04-17 11:42:56,TRUE,FALSE,0,FALSE,2012-04-17 11:42:56,0
2012-04-18 01:11:50,FALSE,FALSE,0,FALSE,2012-04-18 01:11:50,0
2012-04-18 11:34:07,TRUE,FALSE,0,FALSE,2012-04-18 11:34:07,0
2012-04-19 01:12:55,FALSE,FALSE,0,FALSE,2012-04-19 01:12:55,0
2012-04-19 11:32:56,TRUE,FALSE,0,FALSE,2012-04-19 11:32:56,0
2012-04-20 01:02:33,FALSE,FALSE,0,FALSE,2012-04-20 01:02:33,0
2012-04-20 11:47:48,TRUE,FALSE,0,FALSE,2012-04-20 11:47:48,0
2012-04-21 01:11:25,FALSE,FALSE,0,FALSE,2012-04-21 01:11:25,0
2012-04-21 11:48:32,TRUE,FALSE,0,FALSE,2012-04-21 11:48:32,0
2012-04-22 01:11:35,FALSE,FALSE,0,FALSE,2012-04-22 01:11:35,0
2012-04-22 11:28:08,TRUE,FALSE,0,FALSE,2012-04-22 11:28:08,0
2012-04-23 01:11:42,FALSE,FALSE,0,FALSE,2012-04-23 01:11:42,0
2012-04-23 12:07:24,TRUE,TRUE,0,FALSE,2012-04-23 12:07:24,0
2012-04-24 01:12:13,FALSE,FALSE,0,FALSE,2012-04-24 01:12:13,0
2012-04-24 11:23:53,TRUE,FALSE,0,FALSE,2012-04-24 11:23:53,0
2012-04-25 01:11:44,FALSE,FALSE,0,FALSE,2012-04-25 01:11:44,0
